,Student_ID,Action_Types,Action_Time,Cur_Proficiency
6029,525,AT55,20,"{2: 4, 4: 4}"
6030,525,49,38,
6031,525,41,60,
6032,525,Final Exam,90,"[0, 4, 4, 4, 4]"
6033,526,Prior Assessment Test,90,"[1, 0, 0, 1, 2]"
6034,526,21,22,
6035,526,39,41,
6036,526,41,43,
6037,526,31,57,
6038,526,18,11,
6039,526,39,4,
6040,526,AT63,1,"{0: 1, 3: 2, 4: 4}"
6041,526,3,27,
6042,526,49,55,
6043,526,29,13,
6044,526,Final Exam,90,"[1, 4, 4, 3, 4]"
6045,527,Prior Assessment Test,90,"[0, 1, 0, 0, 2]"
6046,527,44,19,
6047,527,44,7,
6048,527,AT63,8,"{0: 0, 3: 0, 4: 3}"
6049,527,44,3,
6050,527,40,8,
6051,527,39,8,
6052,527,39,6,
6053,527,AT55,36,"{2: 4, 4: 3}"
6054,527,8,50,
6055,527,38,55,
6056,527,21,4,
6057,527,Final Exam,90,"[2, 4, 4, 1, 4]"
6058,528,Prior Assessment Test,90,"[1, 1, 1, 1, 2]"
6059,528,44,29,
6060,528,34,57,
6061,528,23,42,
6062,528,34,4,
6063,528,44,14,
6064,528,38,37,
6065,528,4,25,
6066,528,AT68,7,"{0: 3, 2: 3, 3: 4, 4: 3}"
6067,528,Final Exam,90,"[3, 3, 3, 4, 3]"
6068,529,Prior Assessment Test,90,"[0, 1, 1, 1, 0]"
6069,529,AT52,4,"{1: 3, 2: 1}"
6070,529,41,46,
6071,529,1,2,
6072,529,49,43,
6073,529,AT59,3,"{0: 0, 4: 1}"
6074,529,9,46,
6075,529,AT69,3,"{3: 3, 4: 4}"
6076,529,Final Exam,90,"[0, 4, 4, 3, 4]"
6077,530,Prior Assessment Test,90,"[0, 1, 1, 0, 1]"
6078,530,14,50,
6079,530,47,2,
6080,530,AT57,20,"{1: 2, 2: 4}"
6081,530,19,52,
6082,530,46,38,
6083,530,10,59,
6084,530,22,44,
6085,530,17,29,
6086,530,Final Exam,90,"[2, 4, 4, 0, 4]"
6087,531,Prior Assessment Test,90,"[1, 1, 1, 3, 0]"
6088,531,17,8,
6089,531,4,31,
6090,531,43,39,
6091,531,20,52,
6092,531,39,11,
6093,531,5,33,
6094,531,AT64,2,"{0: 4, 1: 3, 3: 4}"
6095,531,43,19,
6096,531,Final Exam,90,"[4, 3, 4, 4, 1]"
6097,532,Prior Assessment Test,90,"[0, 0, 0, 1, 0]"
6098,532,AT53,8,"{0: 0, 1: 1, 4: 0}"
6099,532,40,27,
6100,532,AT65,13,"{0: 0, 1: 1, 4: 2}"
6101,532,25,29,
6102,532,AT65,4,"{0: 0, 1: 2, 4: 4}"
6103,532,39,27,
6104,532,32,36,
6105,532,21,46,
6106,532,4,8,
6107,532,44,21,
6108,532,Final Exam,90,"[0, 3, 3, 2, 4]"
6109,533,Prior Assessment Test,90,"[0, 0, 1, 0, 1]"
6110,533,9,58,
6111,533,45,30,
6112,533,43,44,
6113,533,19,8,
6114,533,19,2,
6115,533,31,14,
6116,533,21,12,
6117,533,15,28,
6118,533,21,28,
6119,533,AT57,1,"{1: 3, 2: 4}"
6120,533,46,19,
6121,533,1,1,
6122,533,AT66,40,"{1: 4, 2: 4, 3: 3, 4: 4}"
6123,533,Final Exam,90,"[0, 4, 4, 3, 4]"
6124,534,Prior Assessment Test,90,"[2, 1, 0, 0, 1]"
6125,534,AT63,10,"{0: 2, 3: 0, 4: 3}"
6126,534,AT52,53,"{1: 2, 2: 0}"
6127,534,39,14,
6128,534,18,22,
6129,534,AT65,27,"{0: 2, 1: 3, 4: 4}"
6130,534,48,29,
6131,534,49,12,
6132,534,47,57,
6133,534,AT55,25,"{2: 4, 4: 4}"
6134,534,21,12,
6135,534,Final Exam,90,"[3, 4, 4, 1, 4]"
6136,535,Prior Assessment Test,90,"[0, 1, 3, 3, 0]"
6137,535,45,25,
6138,535,21,15,
6139,535,15,9,
6140,535,AT66,45,"{1: 3, 2: 4, 3: 4, 4: 2}"
6141,535,Final Exam,90,"[0, 3, 4, 4, 2]"
6142,536,Prior Assessment Test,90,"[1, 0, 1, 0, 3]"
6143,536,48,19,
6144,536,48,6,
6145,536,AT53,7,"{0: 2, 1: 1, 4: 4}"
6146,536,43,11,
6147,536,35,9,
6148,536,AT52,54,"{1: 2, 2: 2}"
6149,536,39,52,
6150,536,AT56,14,"{0: 2, 2: 4}"
6151,536,21,52,
6152,536,0,18,
6153,536,23,36,
6154,536,47,20,
6155,536,8,22,
6156,536,34,49,
6157,536,AT64,59,"{0: 4, 1: 4, 3: 4}"
6158,536,Final Exam,90,"[4, 4, 4, 4, 4]"
6159,537,Prior Assessment Test,90,"[0, 1, 0, 1, 1]"
6160,537,AT65,55,"{0: 0, 1: 2, 4: 1}"
6161,537,12,23,
6162,537,11,25,
6163,537,12,1,
6164,537,AT66,31,"{1: 3, 2: 0, 3: 2, 4: 3}"
6165,537,11,24,
6166,537,AT64,2,"{0: 0, 1: 4, 3: 4}"
6167,537,Final Exam,90,"[0, 4, 0, 4, 3]"
6168,538,Prior Assessment Test,90,"[2, 1, 1, 1, 1]"
6169,538,12,30,
6170,538,44,56,
6171,538,AT63,52,"{0: 2, 3: 1, 4: 3}"
6172,538,AT65,27,"{0: 3, 1: 3, 4: 3}"
6173,538,39,6,
6174,538,43,28,
6175,538,Final Exam,90,"[3, 3, 4, 1, 3]"
6176,539,Prior Assessment Test,90,"[2, 0, 0, 1, 1]"
6177,539,AT63,31,"{0: 4, 3: 1, 4: 1}"
6178,539,41,31,
6179,539,AT53,1,"{0: 4, 1: 1, 4: 2}"
6180,539,48,60,
6181,539,AT63,42,"{0: 4, 3: 2, 4: 3}"
6182,539,34,40,
6183,539,AT53,42,"{0: 4, 1: 1, 4: 4}"
6184,539,30,10,
6185,539,AT53,1,"{0: 4, 1: 2, 4: 4}"
6186,539,AT65,42,"{0: 4, 1: 3, 4: 4}"
6187,539,22,14,
6188,539,Final Exam,90,"[4, 4, 0, 4, 4]"
6189,540,Prior Assessment Test,90,"[2, 0, 1, 1, 3]"
6190,540,44,8,
6191,540,49,1,
6192,540,49,37,
6193,540,1,48,
6194,540,0,36,
6195,540,14,1,
6196,540,Final Exam,90,"[4, 2, 3, 3, 4]"
6197,541,Prior Assessment Test,90,"[0, 1, 1, 0, 1]"
6198,541,AT52,3,"{1: 1, 2: 2}"
6199,541,45,45,
6200,541,46,43,
6201,541,AT52,6,"{1: 3, 2: 3}"
6202,541,49,10,
6203,541,15,33,
6204,541,AT55,29,"{2: 4, 4: 2}"
6205,541,AT63,4,"{0: 0, 3: 0, 4: 3}"
6206,541,AT55,56,"{2: 4, 4: 4}"
6207,541,26,10,
6208,541,48,42,
6209,541,48,47,
6210,541,0,9,
6211,541,Final Exam,90,"[4, 4, 4, 0, 4]"
6212,542,Prior Assessment Test,90,"[2, 1, 1, 1, 0]"
6213,542,21,23,
6214,542,4,6,
6215,542,32,50,
6216,542,44,8,
6217,542,28,40,
6218,542,32,7,
6219,542,44,12,
6220,542,Final Exam,90,"[4, 3, 3, 1, 1]"
6221,543,Prior Assessment Test,90,"[0, 0, 0, 2, 2]"
6222,543,AT53,22,"{0: 0, 1: 1, 4: 2}"
6223,543,40,34,
6224,543,26,53,
6225,543,AT52,41,"{1: 2, 2: 0}"
6226,543,AT64,34,"{0: 1, 1: 3, 3: 2}"
6227,543,AT68,18,"{0: 2, 2: 0, 3: 2, 4: 4}"
6228,543,6,26,
6229,543,AT65,26,"{0: 2, 1: 4, 4: 4}"
6230,543,AT64,6,"{0: 3, 1: 4, 3: 2}"
6231,543,34,39,
6232,543,AT51,5,"{2: 3, 3: 4}"
6233,543,AT60,19,"{0: 4, 1: 4, 2: 4}"
6234,543,Final Exam,90,"[4, 4, 4, 4, 4]"
6235,544,Prior Assessment Test,90,"[3, 0, 0, 1, 1]"
6236,544,40,17,
6237,544,AT69,37,"{3: 2, 4: 2}"
6238,544,AT53,8,"{0: 3, 1: 1, 4: 2}"
6239,544,AT52,11,"{1: 2, 2: 0}"
6240,544,17,45,
6241,544,AT69,22,"{3: 2, 4: 3}"
6242,544,AT65,6,"{0: 4, 1: 2, 4: 4}"
6243,544,3,26,
6244,544,18,10,
6245,544,AT53,26,"{0: 4, 1: 4, 4: 4}"
6246,544,Final Exam,90,"[4, 4, 1, 3, 4]"
6247,545,Prior Assessment Test,90,"[1, 1, 1, 2, 1]"
6248,545,4,25,
6249,545,40,3,
6250,545,12,26,
6251,545,37,17,
6252,545,39,20,
6253,545,3,46,
6254,545,44,14,
6255,545,Final Exam,90,"[1, 4, 3, 3, 4]"
6256,546,Prior Assessment Test,90,"[0, 0, 1, 0, 1]"
6257,546,14,56,
6258,546,26,15,
6259,546,47,11,
6260,546,40,4,
6261,546,40,9,
6262,546,5,36,
6263,546,12,19,
6264,546,44,13,
6265,546,Final Exam,90,"[4, 1, 2, 0, 4]"
6266,547,Prior Assessment Test,90,"[1, 1, 1, 2, 1]"
6267,547,17,48,
6268,547,44,20,
6269,547,AT53,1,"{0: 2, 1: 3, 4: 1}"
6270,547,41,2,
6271,547,AT56,6,"{0: 2, 2: 4}"
6272,547,1,15,
6273,547,47,56,
6274,547,AT59,24,"{0: 4, 4: 1}"
6275,547,21,5,
6276,547,Final Exam,90,"[4, 4, 4, 4, 4]"
6277,548,Prior Assessment Test,90,"[1, 0, 1, 1, 2]"
6278,548,21,55,
6279,548,23,49,
6280,548,AT69,49,"{3: 2, 4: 4}"
6281,548,AT66,32,"{1: 0, 2: 1, 3: 4, 4: 4}"
6282,548,0,54,
6283,548,14,18,
6284,548,34,1,
6285,548,18,18,
6286,548,17,12,
6287,548,Final Exam,90,"[4, 2, 2, 4, 4]"
6288,549,Prior Assessment Test,90,"[1, 1, 1, 0, 0]"
6289,549,AT59,1,"{0: 1, 4: 1}"
6290,549,39,18,
6291,549,9,36,
6292,549,AT52,19,"{1: 3, 2: 1}"
6293,549,9,44,
6294,549,12,21,
6295,549,22,6,
6296,549,8,11,
6297,549,35,15,
6298,549,46,14,
6299,549,17,6,
6300,549,0,31,
6301,549,36,34,
6302,549,Final Exam,90,"[4, 4, 4, 0, 4]"
6303,550,Prior Assessment Test,90,"[1, 0, 0, 1, 0]"
6304,550,AT53,19,"{0: 1, 1: 1, 4: 0}"
6305,550,21,19,
6306,550,AT51,46,"{2: 0, 3: 3}"
6307,550,AT52,7,"{1: 1, 2: 1}"
6308,550,AT51,12,"{2: 1, 3: 4}"
6309,550,49,1,
6310,550,AT59,1,"{0: 1, 4: 1}"
6311,550,1,48,
6312,550,10,15,
6313,550,AT51,2,"{2: 3, 3: 4}"
6314,550,Final Exam,90,"[1, 2, 3, 4, 4]"
6315,551,Prior Assessment Test,90,"[0, 1, 1, 0, 1]"
6316,551,9,3,
6317,551,21,45,
6318,551,8,35,
6319,551,9,42,
6320,551,18,1,
6321,551,45,5,
6322,551,41,59,
6323,551,46,8,
6324,551,Final Exam,90,"[0, 4, 4, 1, 4]"
6325,552,Prior Assessment Test,90,"[0, 1, 0, 0, 1]"
6326,552,44,49,
6327,552,44,45,
6328,552,40,8,
6329,552,40,42,
6330,552,AT63,28,"{0: 1, 3: 0, 4: 3}"
6331,552,44,1,
6332,552,31,24,
6333,552,48,5,
6334,552,0,40,
6335,552,48,33,
6336,552,36,9,
6337,552,AT68,20,"{0: 4, 2: 0, 3: 2, 4: 4}"
6338,552,Final Exam,90,"[4, 4, 0, 2, 4]"
6339,553,Prior Assessment Test,90,"[1, 1, 1, 0, 0]"
6340,553,31,21,
6341,553,46,18,
6342,553,46,55,
6343,553,39,16,
6344,553,32,26,
6345,553,38,58,
6346,553,14,13,
6347,553,AT56,28,"{0: 2, 2: 4}"
6348,553,27,30,
6349,553,AT65,17,"{0: 3, 1: 4, 4: 3}"
6350,553,Final Exam,90,"[3, 4, 4, 0, 3]"
6351,554,Prior Assessment Test,90,"[0, 0, 1, 2, 1]"
6352,554,6,16,
6353,554,AT62,6,"{0: 3, 2: 2, 3: 2}"
6354,554,4,3,
6355,554,AT69,35,"{3: 3, 4: 4}"
6356,554,AT58,9,"{0: 4, 1: 0, 2: 2}"
6357,554,Final Exam,90,"[4, 0, 2, 3, 4]"
6358,555,Prior Assessment Test,90,"[0, 1, 0, 0, 0]"
6359,555,44,14,
6360,555,AT59,10,"{0: 0, 4: 1}"
6361,555,40,5,
6362,555,31,29,
6363,555,31,23,
6364,555,8,13,
6365,555,44,31,
6366,555,Final Exam,90,"[1, 4, 0, 0, 4]"
6367,556,Prior Assessment Test,90,"[0, 0, 1, 1, 2]"
6368,556,47,41,
6369,556,25,16,
6370,556,AT68,42,"{0: 0, 2: 2, 3: 3, 4: 3}"
6371,556,48,31,
6372,556,26,23,
6373,556,9,43,
6374,556,4,9,
6375,556,AT51,9,"{2: 4, 3: 4}"
6376,556,AT53,52,"{0: 1, 1: 1, 4: 4}"
6377,556,Final Exam,90,"[1, 1, 4, 4, 4]"
6378,557,Prior Assessment Test,90,"[1, 0, 0, 0, 1]"
6379,557,44,6,
6380,557,22,1,
6381,557,AT63,7,"{0: 3, 3: 0, 4: 2}"
6382,557,AT52,17,"{1: 1, 2: 1}"
6383,557,25,3,
6384,557,12,5,
6385,557,47,6,
6386,557,48,16,
6387,557,35,1,
6388,557,AT52,13,"{1: 1, 2: 3}"
6389,557,12,43,
6390,557,0,1,
6391,557,AT58,6,"{0: 4, 1: 1, 2: 4}"
6392,557,2,45,
6393,557,AT60,3,"{0: 4, 1: 3, 2: 4}"
6394,557,Final Exam,90,"[4, 3, 4, 4, 4]"
6395,558,Prior Assessment Test,90,"[1, 0, 1, 1, 3]"
6396,558,44,1,
6397,558,AT53,1,"{0: 1, 1: 2, 4: 3}"
6398,558,47,3,
6399,558,1,8,
6400,558,32,19,
6401,558,15,29,
6402,558,9,3,
6403,558,AT56,1,"{0: 3, 2: 4}"
6404,558,44,26,
6405,558,5,3,
6406,558,Final Exam,90,"[4, 4, 4, 1, 4]"
6407,559,Prior Assessment Test,90,"[4, 0, 0, 0, 0]"
6408,559,31,31,
6409,559,44,29,
6410,559,0,13,
6411,559,31,30,
6412,559,17,18,
6413,559,AT65,12,"{0: 4, 1: 2, 4: 4}"
6414,559,8,42,
6415,559,44,57,
6416,559,18,7,
6417,559,43,57,
6418,559,10,18,
6419,559,9,1,
6420,559,Final Exam,90,"[4, 4, 4, 1, 4]"
6421,560,Prior Assessment Test,90,"[0, 0, 0, 2, 0]"
6422,560,40,3,
6423,560,12,2,
6424,560,44,28,
6425,560,25,47,
6426,560,AT66,2,"{1: 1, 2: 0, 3: 4, 4: 4}"
6427,560,AT52,44,"{1: 2, 2: 0}"
6428,560,14,3,
6429,560,17,44,
6430,560,Final Exam,90,"[2, 2, 0, 4, 4]"
6431,561,Prior Assessment Test,90,"[0, 1, 2, 0, 0]"
6432,561,44,5,
6433,561,AT59,13,"{0: 0, 4: 1}"
6434,561,44,33,
6435,561,39,53,
6436,561,41,16,
6437,561,15,33,
6438,561,AT55,16,"{2: 4, 4: 2}"
6439,561,AT63,5,"{0: 0, 3: 0, 4: 3}"
6440,561,26,36,
6441,561,26,50,
6442,561,38,57,
6443,561,AT64,7,"{0: 3, 1: 4, 3: 0}"
6444,561,5,37,
6445,561,Final Exam,90,"[4, 4, 4, 0, 4]"
6446,562,Prior Assessment Test,90,"[0, 0, 3, 1, 1]"
6447,562,14,26,
6448,562,24,6,
6449,562,AT51,32,"{2: 3, 3: 2}"
6450,562,AT53,22,"{0: 0, 1: 1, 4: 4}"
6451,562,39,52,
6452,562,8,3,
6453,562,Final Exam,90,"[0, 3, 3, 2, 4]"
6454,563,Prior Assessment Test,90,"[0, 0, 0, 2, 0]"
6455,563,31,10,
6456,563,12,26,
6457,563,12,20,
6458,563,31,2,
6459,563,26,13,
6460,563,40,23,
6461,563,26,9,
6462,563,AT53,2,"{0: 2, 1: 1, 4: 4}"
6463,563,41,15,
6464,563,49,48,
6465,563,34,27,
6466,563,18,25,
6467,563,10,1,
6468,563,Final Exam,90,"[4, 3, 4, 4, 4]"
6469,564,Prior Assessment Test,90,"[3, 1, 0, 1, 0]"
6470,564,AT53,9,"{0: 3, 1: 2, 4: 2}"
6471,564,AT52,33,"{1: 4, 2: 0}"
6472,564,34,12,
6473,564,39,22,
6474,564,5,36,
6475,564,43,4,
6476,564,AT62,19,"{0: 4, 2: 3, 3: 2}"
6477,564,AT62,5,"{0: 4, 2: 4, 3: 2}"
6478,564,1,9,
6479,564,AT65,19,"{0: 4, 1: 4, 4: 3}"
6480,564,6,11,
6481,564,Final Exam,90,"[4, 4, 4, 4, 3]"
6482,565,Prior Assessment Test,90,"[0, 2, 0, 1, 2]"
6483,565,AT63,30,"{0: 0, 3: 1, 4: 3}"
6484,565,25,38,
6485,565,26,27,
6486,565,AT65,23,"{0: 2, 1: 2, 4: 4}"
6487,565,4,2,
6488,565,41,9,
6489,565,3,29,
6490,565,1,10,
6491,565,33,53,
6492,565,Final Exam,90,"[4, 3, 0, 3, 4]"
6493,566,Prior Assessment Test,90,"[1, 0, 1, 1, 1]"
6494,566,43,10,
6495,566,34,47,
6496,566,AT62,14,"{0: 1, 2: 3, 3: 3}"
6497,566,29,27,
6498,566,26,5,
6499,566,4,3,
6500,566,48,10,
6501,566,38,29,
6502,566,47,35,
6503,566,34,4,
6504,566,41,15,
6505,566,Final Exam,90,"[4, 1, 4, 4, 4]"
6506,567,Prior Assessment Test,90,"[1, 1, 0, 1, 1]"
6507,567,AT65,41,"{0: 1, 1: 2, 4: 1}"
6508,567,34,2,
6509,567,AT51,1,"{2: 0, 3: 3}"
6510,567,AT65,60,"{0: 1, 1: 2, 4: 2}"
6511,567,18,26,
6512,567,AT57,5,"{1: 3, 2: 3}"
6513,567,25,3,
6514,567,23,43,
6515,567,AT55,36,"{2: 4, 4: 4}"
6516,567,17,53,
6517,567,0,47,
6518,567,14,60,
6519,567,Final Exam,90,"[4, 4, 4, 4, 4]"
6520,568,Prior Assessment Test,90,"[1, 1, 1, 1, 0]"
6521,568,49,6,
6522,568,31,11,
6523,568,44,37,
6524,568,43,16,
6525,568,46,41,
6526,568,35,43,
6527,568,AT62,57,"{0: 1, 2: 4, 3: 2}"
6528,568,48,17,
6529,568,3,33,
6530,568,Final Exam,90,"[3, 4, 4, 3, 4]"
6531,569,Prior Assessment Test,90,"[1, 2, 1, 0, 2]"
6532,569,32,6,
6533,569,25,6,
6534,569,44,41,
6535,569,26,7,
6536,569,14,24,
6537,569,49,3,
6538,569,21,49,
6539,569,AT63,3,"{0: 3, 3: 1, 4: 4}"
6540,569,AT64,5,"{0: 4, 1: 4, 3: 1}"
6541,569,1,17,
6542,569,23,37,
6543,569,Final Exam,90,"[4, 4, 4, 4, 4]"
6544,570,Prior Assessment Test,90,"[0, 4, 0, 0, 0]"
6545,570,AT59,7,"{0: 0, 4: 1}"
6546,570,40,1,
6547,570,AT63,52,"{0: 0, 3: 0, 4: 3}"
6548,570,27,2,
6549,570,26,4,
6550,570,26,34,
6551,570,5,21,
6552,570,18,6,
6553,570,10,10,
6554,570,Final Exam,90,"[4, 4, 4, 1, 4]"
6555,571,Prior Assessment Test,90,"[4, 0, 0, 2, 3]"
6556,571,33,1,
6557,571,AT53,24,"{0: 4, 1: 1, 4: 3}"
6558,571,31,25,
6559,571,AT53,56,"{0: 4, 1: 2, 4: 4}"
6560,571,AT64,17,"{0: 4, 1: 3, 3: 3}"
6561,571,Final Exam,90,"[4, 3, 0, 3, 4]"
6562,572,Prior Assessment Test,90,"[0, 1, 1, 1, 0]"
6563,572,AT65,57,"{0: 0, 1: 1, 4: 1}"
6564,572,32,1,
6565,572,AT69,38,"{3: 2, 4: 2}"
6566,572,11,36,
6567,572,21,35,
6568,572,44,9,
6569,572,9,8,
6570,572,26,38,
6571,572,47,2,
6572,572,2,48,
6573,572,AT57,58,"{1: 3, 2: 4}"
6574,572,3,1,
6575,572,Final Exam,90,"[0, 4, 4, 4, 4]"
6576,573,Prior Assessment Test,90,"[1, 2, 0, 1, 0]"
6577,573,39,1,
6578,573,22,9,
6579,573,AT64,43,"{0: 3, 1: 4, 3: 1}"
6580,573,AT64,49,"{0: 4, 1: 4, 3: 1}"
6581,573,33,18,
6582,573,20,2,
6583,573,30,52,
6584,573,30,12,
6585,573,46,41,
6586,573,AT68,2,"{0: 4, 2: 1, 3: 4, 4: 2}"
6587,573,39,38,
6588,573,AT56,52,"{0: 4, 2: 3}"
6589,573,Final Exam,90,"[4, 4, 3, 4, 2]"
6590,574,Prior Assessment Test,90,"[3, 0, 0, 0, 2]"
6591,574,14,43,
6592,574,17,24,
6593,574,AT65,37,"{0: 4, 1: 2, 4: 2}"
6594,574,AT63,14,"{0: 4, 3: 0, 4: 3}"
6595,574,0,1,
6596,574,AT65,36,"{0: 4, 1: 2, 4: 4}"
6597,574,0,54,
6598,574,0,51,
6599,574,23,52,
6600,574,AT53,53,"{0: 4, 1: 4, 4: 4}"
6601,574,AT51,23,"{2: 0, 3: 4}"
6602,574,AT54,1,"{0: 4, 1: 4, 2: 1, 3: 4}"
6603,574,Final Exam,90,"[4, 4, 1, 4, 4]"
6604,575,Prior Assessment Test,90,"[0, 0, 0, 1, 0]"
6605,575,34,20,
6606,575,AT59,24,"{0: 0, 4: 1}"
6607,575,40,26,
6608,575,25,12,
6609,575,AT53,17,"{0: 0, 1: 1, 4: 4}"
6610,575,26,1,
6611,575,22,31,
6612,575,6,60,
6613,575,10,41,
6614,575,38,49,
6615,575,10,36,
6616,575,Final Exam,90,"[1, 3, 4, 4, 4]"
6617,576,Prior Assessment Test,90,"[2, 1, 1, 1, 1]"
6618,576,46,38,
6619,576,AT69,34,"{3: 1, 4: 3}"
6620,576,AT53,27,"{0: 2, 1: 1, 4: 4}"
6621,576,0,23,
6622,576,AT68,23,"{0: 3, 2: 1, 3: 2, 4: 4}"
6623,576,47,51,
6624,576,48,59,
6625,576,Final Exam,90,"[4, 1, 2, 2, 4]"
6626,577,Prior Assessment Test,90,"[1, 0, 0, 0, 1]"
6627,577,40,1,
6628,577,26,39,
6629,577,44,2,
6630,577,44,17,
6631,577,41,13,
6632,577,18,55,
6633,577,AT68,17,"{0: 4, 2: 0, 3: 1, 4: 4}"
6634,577,36,45,
6635,577,33,53,
6636,577,30,2,
6637,577,Final Exam,90,"[4, 3, 0, 3, 4]"
6638,578,Prior Assessment Test,90,"[0, 0, 0, 2, 0]"
6639,578,AT59,39,"{0: 0, 4: 1}"
6640,578,12,1,
6641,578,AT69,7,"{3: 2, 4: 3}"
6642,578,3,22,
6643,578,44,21,
6644,578,14,39,
6645,578,22,30,
6646,578,41,5,
6647,578,18,15,
6648,578,AT65,33,"{0: 4, 1: 3, 4: 4}"
6649,578,34,1,
6650,578,AT66,19,"{1: 3, 2: 3, 3: 3, 4: 4}"
6651,578,29,24,
6652,578,Final Exam,90,"[4, 3, 4, 4, 4]"
6653,579,Prior Assessment Test,90,"[1, 0, 2, 1, 0]"
6654,579,45,48,
6655,579,44,15,
6656,579,22,6,
6657,579,AT56,47,"{0: 3, 2: 4}"
6658,579,19,20,
6659,579,AT60,37,"{0: 4, 1: 2, 2: 4}"
6660,579,AT60,44,"{0: 4, 1: 4, 2: 4}"
6661,579,Final Exam,90,"[4, 4, 4, 1, 1]"
6662,580,Prior Assessment Test,90,"[0, 1, 2, 1, 1]"
6663,580,AT62,3,"{0: 1, 2: 3, 3: 1}"
6664,580,1,2,
6665,580,19,27,
6666,580,47,57,
6667,580,15,25,
6668,580,AT51,38,"{2: 4, 3: 2}"
6669,580,Final Exam,90,"[2, 2, 4, 2, 2]"
6670,581,Prior Assessment Test,90,"[2, 1, 0, 0, 2]"
6671,581,44,12,
6672,581,39,45,
6673,581,41,16,
6674,581,0,53,
6675,581,26,36,
6676,581,36,2,
6677,581,39,48,
6678,581,Final Exam,90,"[4, 4, 1, 0, 4]"
6679,582,Prior Assessment Test,90,"[1, 0, 0, 1, 1]"
6680,582,34,21,
6681,582,6,17,
6682,582,26,18,
6683,582,9,18,
6684,582,4,48,
6685,582,4,8,
6686,582,4,10,
6687,582,47,2,
6688,582,AT56,46,"{0: 4, 2: 1}"
6689,582,AT51,7,"{2: 3, 3: 4}"
6690,582,AT62,4,"{0: 4, 2: 4, 3: 4}"
6691,582,39,8,
6692,582,17,1,
6693,582,49,13,
6694,582,AT58,42,"{0: 4, 1: 4, 2: 4}"
6695,582,12,1,
6696,582,Final Exam,90,"[4, 4, 4, 4, 4]"
6697,583,Prior Assessment Test,90,"[0, 2, 0, 1, 2]"
6698,583,AT52,4,"{1: 3, 2: 0}"
6699,583,39,9,
6700,583,39,41,
6701,583,1,33,
6702,583,47,45,
6703,583,26,3,
6704,583,40,6,
6705,583,AT68,20,"{0: 1, 2: 2, 3: 2, 4: 4}"
6706,583,Final Exam,90,"[1, 4, 2, 2, 4]"
6707,584,Prior Assessment Test,90,"[2, 1, 1, 3, 0]"
6708,584,AT53,30,"{0: 2, 1: 1, 4: 4}"
6709,584,Final Exam,90,"[2, 1, 1, 3, 4]"
6710,585,Prior Assessment Test,90,"[0, 2, 2, 0, 1]"
6711,585,40,10,
6712,585,AT55,52,"{2: 4, 4: 2}"
6713,585,AT52,51,"{1: 4, 2: 4}"
6714,585,19,24,
6715,585,46,49,
6716,585,21,21,
6717,585,21,41,
6718,585,Final Exam,90,"[0, 4, 4, 2, 4]"
6719,586,Prior Assessment Test,90,"[0, 1, 1, 0, 1]"
6720,586,AT65,25,"{0: 0, 1: 2, 4: 1}"
6721,586,AT52,7,"{1: 3, 2: 1}"
6722,586,46,4,
6723,586,40,1,
6724,586,8,47,
6725,586,AT51,10,"{2: 1, 3: 2}"
6726,586,3,57,
6727,586,8,5,
6728,586,49,5,
6729,586,12,31,
6730,586,48,5,
6731,586,Final Exam,90,"[0, 4, 4, 4, 4]"
6732,587,Prior Assessment Test,90,"[1, 1, 0, 0, 1]"
6733,587,40,4,
6734,587,17,32,
6735,587,17,19,
6736,587,14,9,
6737,587,AT65,17,"{0: 4, 1: 4, 4: 4}"
6738,587,Final Exam,90,"[4, 4, 1, 0, 4]"
6739,588,Prior Assessment Test,90,"[0, 0, 1, 1, 1]"
6740,588,1,1,
6741,588,14,44,
6742,588,31,53,
6743,588,1,12,
6744,588,47,6,
6745,588,AT62,55,"{0: 0, 2: 4, 3: 4}"
6746,588,39,17,
6747,588,49,26,
6748,588,AT63,3,"{0: 0, 3: 4, 4: 4}"
6749,588,Final Exam,90,"[0, 3, 4, 4, 4]"
6750,589,Prior Assessment Test,90,"[1, 1, 2, 0, 1]"
6751,589,15,46,
6752,589,19,1,
6753,589,19,47,
6754,589,9,42,
6755,589,AT52,47,"{1: 2, 2: 4}"
6756,589,32,10,
6757,589,38,13,
6758,589,22,13,
6759,589,Final Exam,90,"[4, 3, 4, 0, 4]"
6760,590,Prior Assessment Test,90,"[1, 0, 1, 3, 1]"
6761,590,AT62,27,"{0: 1, 2: 2, 3: 3}"
6762,590,45,19,
6763,590,32,19,
6764,590,AT53,4,"{0: 1, 1: 1, 4: 1}"
6765,590,4,6,
6766,590,39,29,
6767,590,AT67,8,"{0: 1, 2: 4, 3: 4, 4: 2}"
6768,590,48,13,
6769,590,32,12,
6770,590,AT64,1,"{0: 2, 1: 4, 3: 4}"
6771,590,48,28,
6772,590,Final Exam,90,"[3, 4, 4, 4, 4]"
6773,591,Prior Assessment Test,90,"[0, 0, 2, 1, 0]"
6774,591,47,44,
6775,591,21,45,
6776,591,AT59,18,"{0: 1, 4: 1}"
6777,591,44,32,
6778,591,45,22,
6779,591,12,6,
6780,591,AT65,18,"{0: 1, 1: 1, 4: 3}"
6781,591,40,53,
6782,591,48,57,
6783,591,30,2,
6784,591,30,18,
