Student_ID,Action_Types,Cur_Proficiency
2706,AT17,"{0: 1, 1: 1, 3: 1}"
2706,AT18,"{1: 1, 2: 2, 3: 2}"
2706,AT19,"{0: 1, 1: 1}"
2706,AT14,{4: 2}
2706,AT19,"{0: 2, 1: 2}"
2706,Final Exam,"[2, 2, 2, 2, 2]"
2707,Prior Assessment Test,"[1, 0, 1, 0, 0]"
2707,5,{}
2707,10,{}
2707,AT14,{4: 2}
2707,AT17,"{0: 1, 1: 1, 3: 0}"
2707,AT17,"{0: 2, 1: 2, 3: 2}"
2707,5,{}
2707,AT16,{2: 2}
2707,Final Exam,"[2, 2, 2, 2, 2]"
2708,Prior Assessment Test,"[0, 0, 0, 0, 0]"
2708,8,{}
2708,1,{}
2708,AT12,"{2: 1, 3: 0, 4: 1}"
2708,AT13,{1: 1}
2708,AT15,{2: 1}
2708,AT14,{4: 2}
2708,AT17,"{0: 2, 1: 1, 3: 2}"
2708,AT18,"{1: 1, 2: 1, 3: 2}"
2708,Final Exam,"[2, 1, 1, 2, 2]"
2709,Prior Assessment Test,"[0, 0, 0, 1, 0]"
2709,AT18,"{1: 2, 2: 2, 3: 2}"
2709,1,{}
2709,10,{}
2709,10,{}
2709,AT20,{4: 2}
2709,1,{}
2709,AT19,"{0: 2, 1: 2}"
2709,Final Exam,"[2, 2, 2, 2, 2]"
2710,Prior Assessment Test,"[1, 0, 0, 1, 0]"
2710,AT12,"{2: 0, 3: 1, 4: 0}"
2710,AT18,"{1: 2, 2: 2, 3: 2}"
2710,6,{}
2710,AT14,{4: 2}
2710,1,{}
2710,AT17,"{0: 2, 1: 2, 3: 2}"
2710,Final Exam,"[2, 2, 2, 2, 2]"
2711,Prior Assessment Test,"[0, 0, 0, 1, 1]"
2711,AT18,"{1: 0, 2: 0, 3: 1}"
2711,AT19,"{0: 0, 1: 0}"
2711,AT13,{1: 0}
2711,AT18,"{1: 0, 2: 0, 3: 1}"
2711,AT18,"{1: 0, 2: 0, 3: 1}"
2711,AT12,"{2: 0, 3: 2, 4: 1}"
2711,AT18,"{1: 0, 2: 0, 3: 2}"
2711,AT17,"{0: 1, 1: 1, 3: 2}"
2711,Final Exam,"[1, 1, 0, 2, 1]"
2712,Prior Assessment Test,"[0, 0, 0, 1, 2]"
2712,AT17,"{0: 1, 1: 0, 3: 1}"
2712,AT18,"{1: 2, 2: 2, 3: 2}"
2712,AT17,"{0: 1, 1: 2, 3: 2}"
2712,1,{}
2712,6,{}
2712,AT17,"{0: 2, 1: 2, 3: 2}"
2712,AT14,{4: 2}
2712,Final Exam,"[2, 2, 2, 2, 2]"
2713,Prior Assessment Test,"[0, 0, 1, 0, 0]"
2713,3,{}
2713,10,{}
2713,AT18,"{1: 0, 2: 2, 3: 0}"
2713,6,{}
2713,AT17,"{0: 2, 1: 1, 3: 2}"
2713,6,{}
2713,10,{}
2713,AT14,{4: 2}
2713,Final Exam,"[2, 1, 2, 2, 2]"
2714,Prior Assessment Test,"[0, 0, 1, 0, 1]"
2714,AT14,{4: 2}
2714,AT18,"{1: 2, 2: 2, 3: 2}"
2714,1,{}
2714,1,{}
2714,AT19,"{0: 2, 1: 2}"
2714,Final Exam,"[2, 2, 2, 2, 2]"
2715,Prior Assessment Test,"[0, 0, 1, 0, 1]"
2715,6,{}
2715,10,{}
2715,AT12,"{2: 1, 3: 0, 4: 2}"
2715,AT17,"{0: 0, 1: 0, 3: 0}"
2715,5,{}
2715,5,{}
2715,AT18,"{1: 2, 2: 2, 3: 1}"
2715,AT17,"{0: 0, 1: 2, 3: 2}"
2715,Final Exam,"[0, 2, 2, 2, 2]"
2716,Prior Assessment Test,"[0, 1, 0, 1, 0]"
2716,AT12,"{2: 1, 3: 2, 4: 1}"
2716,AT14,{4: 2}
2716,AT19,"{0: 0, 1: 1}"
2716,AT18,"{1: 1, 2: 1, 3: 2}"
2716,2,{}
2716,5,{}
2716,AT18,"{1: 1, 2: 1, 3: 2}"
2716,AT18,"{1: 2, 2: 2, 3: 2}"
2716,Final Exam,"[0, 2, 2, 2, 2]"
2717,Prior Assessment Test,"[0, 0, 0, 0, 0]"
2717,AT18,"{1: 1, 2: 1, 3: 0}"
2717,AT18,"{1: 1, 2: 2, 3: 0}"
2717,AT12,"{2: 2, 3: 0, 4: 0}"
2717,AT12,"{2: 2, 3: 1, 4: 1}"
2717,AT19,"{0: 2, 1: 2}"
2717,AT12,"{2: 2, 3: 2, 4: 2}"
2717,Final Exam,"[2, 2, 2, 2, 2]"
2718,Prior Assessment Test,"[0, 0, 1, 0, 0]"
2718,AT12,"{2: 2, 3: 0, 4: 0}"
2718,AT17,"{0: 1, 1: 0, 3: 2}"
2718,6,{}
2718,AT13,{1: 0}
2718,AT19,"{0: 2, 1: 1}"
2718,AT14,{4: 1}
2718,AT13,{1: 2}
2718,AT20,{4: 2}
2718,Final Exam,"[2, 2, 2, 2, 2]"
2719,Prior Assessment Test,"[1, 0, 0, 0, 0]"
2719,5,{}
2719,AT12,"{2: 2, 3: 0, 4: 2}"
2719,AT17,"{0: 1, 1: 1, 3: 0}"
2719,AT17,"{0: 1, 1: 1, 3: 0}"
2719,AT17,"{0: 1, 1: 2, 3: 0}"
2719,AT17,"{0: 1, 1: 2, 3: 1}"
2719,AT17,"{0: 1, 1: 2, 3: 1}"
2719,AT17,"{0: 2, 1: 2, 3: 2}"
2719,Final Exam,"[2, 2, 2, 2, 2]"
2720,Prior Assessment Test,"[0, 0, 0, 0, 0]"
2720,3,{}
2720,AT19,"{0: 2, 1: 0}"
2720,AT12,"{2: 0, 3: 0, 4: 0}"
2720,AT12,"{2: 0, 3: 0, 4: 0}"
2720,AT12,"{2: 1, 3: 1, 4: 1}"
2720,AT12,"{2: 1, 3: 1, 4: 1}"
2720,AT12,"{2: 2, 3: 1, 4: 1}"
2720,AT12,"{2: 2, 3: 1, 4: 1}"
2720,Final Exam,"[2, 0, 2, 1, 1]"
2721,Prior Assessment Test,"[0, 0, 0, 0, 0]"
2721,2,{}
2721,AT12,"{2: 0, 3: 1, 4: 1}"
2721,AT18,"{1: 1, 2: 0, 3: 2}"
2721,10,{}
2721,AT17,"{0: 0, 1: 1, 3: 2}"
2721,6,{}
2721,6,{}
2721,AT12,"{2: 1, 3: 2, 4: 2}"
2721,Final Exam,"[0, 1, 1, 2, 2]"
2722,Prior Assessment Test,"[0, 0, 1, 0, 0]"
2722,1,{}
2722,AT18,"{1: 2, 2: 2, 3: 1}"
2722,AT12,"{2: 2, 3: 1, 4: 0}"
2722,AT12,"{2: 2, 3: 2, 4: 2}"
2722,AT19,"{0: 2, 1: 2}"
2722,Final Exam,"[2, 2, 2, 2, 2]"
2723,Prior Assessment Test,"[0, 0, 1, 2, 0]"
2723,AT17,"{0: 0, 1: 1, 3: 2}"
2723,AT19,"{0: 0, 1: 1}"
2723,10,{}
2723,AT16,{2: 2}
2723,AT20,{4: 1}
2723,AT20,{4: 1}
2723,AT19,"{0: 0, 1: 1}"
2723,AT19,"{0: 0, 1: 1}"
2723,Final Exam,"[0, 1, 2, 2, 1]"
2724,Prior Assessment Test,"[0, 0, 0, 1, 0]"
2724,AT12,"{2: 0, 3: 1, 4: 0}"
2724,AT17,"{0: 1, 1: 1, 3: 2}"
2724,3,{}
2724,6,{}
2724,AT19,"{0: 1, 1: 1}"
2724,5,{}
2724,5,{}
2724,AT18,"{1: 2, 2: 0, 3: 2}"
2724,Final Exam,"[1, 2, 0, 2, 0]"
2725,Prior Assessment Test,"[0, 2, 0, 1, 0]"
2725,AT12,"{2: 2, 3: 2, 4: 2}"
2725,3,{}
2725,3,{}
2725,3,{}
2725,3,{}
2725,3,{}
2725,AT17,"{0: 2, 1: 2, 3: 2}"
2725,Final Exam,"[2, 2, 2, 2, 2]"
2726,Prior Assessment Test,"[1, 0, 0, 0, 0]"
2726,AT17,"{0: 1, 1: 0, 3: 1}"
2726,AT14,{4: 2}
2726,AT17,"{0: 1, 1: 0, 3: 1}"
2726,AT17,"{0: 2, 1: 1, 3: 2}"
2726,AT18,"{1: 2, 2: 2, 3: 2}"
2726,Final Exam,"[2, 2, 2, 2, 2]"
2727,Prior Assessment Test,"[0, 0, 0, 0, 0]"
2727,AT19,"{0: 1, 1: 1}"
2727,1,{}
2727,AT12,"{2: 0, 3: 0, 4: 0}"
2727,AT19,"{0: 2, 1: 2}"
2727,AT12,"{2: 0, 3: 0, 4: 0}"
2727,AT12,"{2: 0, 3: 1, 4: 2}"
2727,AT12,"{2: 1, 3: 1, 4: 2}"
2727,AT12,"{2: 1, 3: 1, 4: 2}"
2727,Final Exam,"[2, 2, 1, 1, 2]"
2728,Prior Assessment Test,"[0, 0, 0, 0, 0]"
2728,AT17,"{0: 1, 1: 2, 3: 1}"
2728,AT12,"{2: 0, 3: 2, 4: 1}"
2728,1,{}
2728,AT20,{4: 2}
2728,2,{}
2728,AT19,"{0: 2, 1: 2}"
2728,AT15,{2: 2}
2728,Final Exam,"[2, 2, 2, 2, 2]"
2729,Prior Assessment Test,"[0, 0, 0, 1, 0]"
2729,AT20,{4: 0}
2729,AT18,"{1: 1, 2: 1, 3: 2}"
2729,2,{}
2729,1,{}
2729,6,{}
2729,AT18,"{1: 1, 2: 1, 3: 2}"
2729,5,{}
2729,AT12,"{2: 2, 3: 2, 4: 2}"
2729,Final Exam,"[2, 2, 2, 2, 2]"
2730,Prior Assessment Test,"[1, 0, 0, 1, 1]"
2730,AT19,"{0: 2, 1: 2}"
2730,AT12,"{2: 1, 3: 2, 4: 2}"
2730,2,{}
2730,10,{}
2730,2,{}
2730,2,{}
2730,AT16,{2: 2}
2730,Final Exam,"[2, 2, 2, 2, 2]"
2731,Prior Assessment Test,"[1, 0, 1, 0, 1]"
2731,AT18,"{1: 0, 2: 1, 3: 0}"
2731,AT12,"{2: 2, 3: 1, 4: 2}"
2731,AT17,"{0: 1, 1: 0, 3: 1}"
2731,AT17,"{0: 2, 1: 1, 3: 2}"
2731,AT13,{1: 1}
2731,AT17,"{0: 2, 1: 1, 3: 2}"
2731,AT17,"{0: 2, 1: 1, 3: 2}"
2731,AT13,{1: 2}
2731,Final Exam,"[2, 2, 2, 2, 2]"
2732,Prior Assessment Test,"[0, 0, 0, 0, 1]"
2732,AT17,"{0: 1, 1: 2, 3: 1}"
2732,AT17,"{0: 2, 1: 2, 3: 2}"
2732,10,{}
2732,10,{}
2732,10,{}
2732,10,{}
2732,AT12,"{2: 2, 3: 2, 4: 2}"
2732,Final Exam,"[2, 2, 2, 2, 2]"
2733,Prior Assessment Test,"[0, 0, 0, 0, 0]"
2733,AT17,"{0: 1, 1: 1, 3: 1}"
2733,10,{}
2733,AT18,"{1: 2, 2: 2, 3: 2}"
2733,1,{}
2733,AT17,"{0: 2, 1: 2, 3: 2}"
2733,AT20,{4: 1}
2733,AT14,{4: 2}
2733,Final Exam,"[2, 2, 2, 2, 2]"
2734,Prior Assessment Test,"[0, 0, 0, 1, 0]"
2734,AT14,{4: 0}
2734,AT20,{4: 1}
2734,AT20,{4: 2}
2734,AT18,"{1: 0, 2: 1, 3: 2}"
2734,5,{}
2734,5,{}
2734,AT18,"{1: 2, 2: 2, 3: 2}"
2734,AT17,"{0: 1, 1: 2, 3: 2}"
2734,Final Exam,"[1, 2, 2, 2, 2]"
2735,Prior Assessment Test,"[0, 0, 1, 0, 0]"
2735,AT17,"{0: 0, 1: 1, 3: 0}"
2735,AT17,"{0: 1, 1: 2, 3: 1}"
2735,AT16,{2: 2}
2735,AT17,"{0: 2, 1: 2, 3: 2}"
2735,AT12,"{2: 2, 3: 2, 4: 0}"
2735,AT14,{4: 1}
2735,AT14,{4: 2}
2735,Final Exam,"[2, 2, 2, 2, 2]"
2736,Prior Assessment Test,"[0, 0, 1, 0, 0]"
2736,AT17,"{0: 0, 1: 0, 3: 0}"
2736,AT18,"{1: 2, 2: 1, 3: 0}"
2736,AT17,"{0: 0, 1: 2, 3: 0}"
2736,AT12,"{2: 1, 3: 0, 4: 2}"
2736,AT17,"{0: 1, 1: 2, 3: 2}"
2736,1,{}
2736,AT16,{2: 2}
2736,AT19,"{0: 2, 1: 2}"
2736,Final Exam,"[2, 2, 2, 2, 2]"
2737,Prior Assessment Test,"[0, 0, 0, 0, 1]"
2737,AT20,{4: 2}
2737,1,{}
2737,AT18,"{1: 2, 2: 1, 3: 1}"
2737,AT19,"{0: 1, 1: 2}"
2737,AT15,{2: 2}
2737,AT17,"{0: 1, 1: 2, 3: 1}"
2737,AT17,"{0: 1, 1: 2, 3: 1}"
2737,AT17,"{0: 1, 1: 2, 3: 1}"
2737,Final Exam,"[1, 2, 2, 1, 2]"
2738,Prior Assessment Test,"[0, 0, 0, 0, 0]"
2738,AT18,"{1: 0, 2: 1, 3: 1}"
2738,AT18,"{1: 0, 2: 2, 3: 2}"
2738,AT17,"{0: 2, 1: 2, 3: 2}"
2738,AT14,{4: 0}
2738,AT20,{4: 1}
2738,AT14,{4: 1}
2738,6,{}
2738,AT14,{4: 1}
2738,Final Exam,"[2, 2, 2, 2, 1]"
2739,Prior Assessment Test,"[0, 1, 0, 0, 0]"
2739,AT19,"{0: 1, 1: 2}"
2739,6,{}
2739,AT20,{4: 2}
2739,AT18,"{1: 2, 2: 2, 3: 2}"
2739,1,{}
2739,AT17,"{0: 2, 1: 2, 3: 2}"
2739,Final Exam,"[2, 2, 2, 2, 2]"
2740,Prior Assessment Test,"[1, 0, 0, 0, 0]"
2740,AT12,"{2: 0, 3: 0, 4: 0}"
2740,AT12,"{2: 1, 3: 0, 4: 0}"
2740,AT12,"{2: 1, 3: 0, 4: 0}"
2740,AT20,{4: 2}
2740,AT18,"{1: 0, 2: 1, 3: 0}"
2740,AT18,"{1: 0, 2: 1, 3: 0}"
2740,5,{}
2740,AT18,"{1: 2, 2: 2, 3: 1}"
2740,Final Exam,"[1, 2, 2, 1, 2]"
2741,Prior Assessment Test,"[0, 0, 1, 1, 0]"
2741,AT12,"{2: 2, 3: 2, 4: 0}"
2741,AT19,"{0: 1, 1: 0}"
2741,AT18,"{1: 0, 2: 2, 3: 2}"
2741,AT17,"{0: 1, 1: 0, 3: 2}"
2741,AT14,{4: 1}
2741,AT20,{4: 1}
2741,AT14,{4: 1}
2741,AT19,"{0: 1, 1: 0}"
2741,Final Exam,"[1, 0, 2, 2, 1]"
2742,Prior Assessment Test,"[0, 0, 0, 0, 0]"
2742,10,{}
2742,AT19,"{0: 1, 1: 1}"
2742,AT18,"{1: 1, 2: 1, 3: 1}"
2742,3,{}
2742,AT17,"{0: 2, 1: 2, 3: 1}"
2742,AT12,"{2: 1, 3: 2, 4: 0}"
2742,10,{}
2742,AT12,"{2: 2, 3: 2, 4: 2}"
2742,Final Exam,"[2, 2, 2, 2, 2]"
2743,Prior Assessment Test,"[0, 0, 0, 0, 0]"
2743,1,{}
2743,AT20,{4: 0}
2743,5,{}
2743,AT19,"{0: 1, 1: 0}"
2743,5,{}
2743,2,{}
2743,AT12,"{2: 1, 3: 0, 4: 0}"
2743,AT18,"{1: 0, 2: 1, 3: 1}"
2743,Final Exam,"[1, 0, 1, 1, 0]"
2744,Prior Assessment Test,"[0, 1, 0, 1, 1]"
2744,1,{}
2744,8,{}
2744,AT18,"{1: 2, 2: 2, 3: 2}"
2744,AT14,{4: 2}
2744,3,{}
2744,AT19,"{0: 2, 1: 2}"
2744,Final Exam,"[2, 2, 2, 2, 2]"
2745,Prior Assessment Test,"[2, 0, 0, 1, 1]"
2745,10,{}
2745,AT18,"{1: 1, 2: 2, 3: 2}"
2745,AT18,"{1: 1, 2: 2, 3: 2}"
2745,AT13,{1: 1}
2745,AT17,"{0: 2, 1: 2, 3: 2}"
2745,AT20,{4: 2}
2745,Final Exam,"[2, 2, 2, 2, 2]"
2746,Prior Assessment Test,"[0, 0, 0, 1, 0]"
2746,AT16,{2: 0}
2746,10,{}
2746,5,{}
2746,AT12,"{2: 0, 3: 1, 4: 1}"
2746,AT12,"{2: 1, 3: 1, 4: 2}"
2746,AT17,"{0: 1, 1: 1, 3: 1}"
2746,AT12,"{2: 1, 3: 1, 4: 2}"
2746,AT17,"{0: 2, 1: 2, 3: 1}"
2746,Final Exam,"[2, 2, 1, 1, 2]"
2747,Prior Assessment Test,"[1, 0, 0, 0, 0]"
2747,AT14,{4: 1}
2747,AT20,{4: 1}
2747,AT17,"{0: 1, 1: 1, 3: 0}"
2747,AT20,{4: 1}
2747,3,{}
2747,AT19,"{0: 2, 1: 1}"
2747,AT18,"{1: 1, 2: 1, 3: 1}"
2747,AT18,"{1: 2, 2: 1, 3: 2}"
2747,Final Exam,"[2, 2, 1, 2, 1]"
2748,Prior Assessment Test,"[0, 1, 0, 1, 1]"
2748,AT18,"{1: 1, 2: 1, 3: 1}"
2748,3,{}
2748,AT12,"{2: 2, 3: 2, 4: 2}"
2748,AT19,"{0: 2, 1: 2}"
2748,Final Exam,"[2, 2, 2, 2, 2]"
2749,Prior Assessment Test,"[0, 1, 0, 0, 0]"
2749,AT18,"{1: 1, 2: 0, 3: 0}"
2749,10,{}
2749,2,{}
2749,AT12,"{2: 2, 3: 0, 4: 0}"
2749,AT17,"{0: 2, 1: 2, 3: 2}"
2749,AT20,{4: 2}
2749,Final Exam,"[2, 2, 2, 2, 2]"
2750,Prior Assessment Test,"[0, 0, 0, 1, 1]"
2750,AT18,"{1: 0, 2: 1, 3: 2}"
2750,5,{}
2750,AT19,"{0: 0, 1: 2}"
2750,10,{}
2750,6,{}
2750,2,{}
2750,AT19,"{0: 0, 1: 2}"
2750,AT12,"{2: 2, 3: 2, 4: 2}"
2750,Final Exam,"[0, 2, 2, 2, 2]"
2751,Prior Assessment Test,"[0, 0, 1, 2, 0]"
2751,AT19,"{0: 0, 1: 0}"
2751,AT18,"{1: 0, 2: 2, 3: 2}"
2751,AT14,{4: 2}
2751,AT19,"{0: 1, 1: 1}"
2751,AT19,"{0: 1, 1: 1}"
2751,AT19,"{0: 2, 1: 2}"
2751,Final Exam,"[2, 2, 2, 2, 2]"
2752,Prior Assessment Test,"[0, 0, 0, 0, 0]"
2752,AT12,"{2: 0, 3: 0, 4: 0}"
2752,AT13,{1: 2}
2752,AT12,"{2: 1, 3: 2, 4: 1}"
2752,AT18,"{1: 2, 2: 1, 3: 2}"
2752,10,{}
2752,10,{}
2752,9,{}
2752,AT12,"{2: 2, 3: 2, 4: 2}"
2752,Final Exam,"[0, 2, 2, 2, 2]"
2753,Prior Assessment Test,"[0, 1, 0, 1, 1]"
2753,AT14,{4: 2}
2753,AT18,"{1: 2, 2: 2, 3: 2}"
2753,AT19,"{0: 0, 1: 2}"
2753,AT19,"{0: 0, 1: 2}"
2753,3,{}
2753,AT19,"{0: 1, 1: 2}"
2753,AT19,"{0: 1, 1: 2}"
2753,AT17,"{0: 1, 1: 2, 3: 2}"
2753,Final Exam,"[1, 2, 2, 2, 2]"
2754,Prior Assessment Test,"[0, 0, 0, 0, 0]"
2754,5,{}
2754,3,{}
2754,AT18,"{1: 1, 2: 1, 3: 0}"
2754,1,{}
2754,AT15,{2: 2}
2754,AT17,"{0: 1, 1: 1, 3: 0}"
2754,AT17,"{0: 1, 1: 1, 3: 0}"
2754,AT18,"{1: 1, 2: 2, 3: 0}"
2754,Final Exam,"[1, 1, 2, 0, 0]"
2755,Prior Assessment Test,"[0, 0, 1, 0, 0]"
2755,3,{}
2755,5,{}
2755,AT12,"{2: 2, 3: 0, 4: 1}"
2755,AT17,"{0: 1, 1: 1, 3: 0}"
2755,AT20,{4: 2}
2755,AT17,"{0: 2, 1: 2, 3: 0}"
2755,AT17,"{0: 2, 1: 2, 3: 2}"
2755,Final Exam,"[2, 2, 2, 2, 2]"
2756,Prior Assessment Test,"[0, 0, 0, 0, 0]"
2756,AT17,"{0: 0, 1: 0, 3: 0}"
2756,AT17,"{0: 0, 1: 0, 3: 1}"
2756,AT18,"{1: 1, 2: 1, 3: 1}"
2756,AT13,{1: 2}
2756,AT12,"{2: 1, 3: 2, 4: 1}"
2756,3,{}
2756,AT15,{2: 2}
2756,AT20,{4: 1}
2756,Final Exam,"[0, 2, 2, 2, 1]"
2757,Prior Assessment Test,"[2, 0, 0, 0, 0]"
2757,AT18,"{1: 0, 2: 1, 3: 1}"
2757,AT12,"{2: 2, 3: 2, 4: 2}"
2757,AT13,{1: 2}
2757,Final Exam,"[2, 2, 2, 2, 2]"
2758,Prior Assessment Test,"[1, 0, 2, 1, 0]"
2758,AT17,"{0: 2, 1: 2, 3: 1}"
2758,AT12,"{2: 2, 3: 2, 4: 2}"
2758,Final Exam,"[2, 2, 2, 2, 2]"
2759,Prior Assessment Test,"[2, 0, 0, 1, 0]"
2759,AT12,"{2: 0, 3: 1, 4: 0}"
2759,AT14,{4: 0}
2759,AT12,"{2: 0, 3: 1, 4: 1}"
2759,AT18,"{1: 1, 2: 0, 3: 1}"
2759,AT18,"{1: 1, 2: 1, 3: 1}"
2759,AT12,"{2: 2, 3: 1, 4: 1}"
2759,AT12,"{2: 2, 3: 1, 4: 2}"
2759,AT18,"{1: 1, 2: 2, 3: 1}"
2759,Final Exam,"[2, 1, 2, 1, 2]"
2760,Prior Assessment Test,"[0, 0, 0, 0, 0]"
2760,AT14,{4: 1}
2760,5,{}
2760,5,{}
2760,AT17,"{0: 0, 1: 0, 3: 0}"
2760,AT17,"{0: 1, 1: 2, 3: 2}"
2760,1,{}
2760,1,{}
2760,AT12,"{2: 0, 3: 2, 4: 1}"
2760,Final Exam,"[2, 2, 0, 2, 1]"
2761,Prior Assessment Test,"[0, 0, 0, 0, 0]"
2761,AT12,"{2: 0, 3: 0, 4: 0}"
2761,AT12,"{2: 1, 3: 0, 4: 0}"
2761,6,{}
2761,5,{}
2761,5,{}
2761,AT17,"{0: 0, 1: 1, 3: 0}"
2761,AT17,"{0: 0, 1: 1, 3: 1}"
2761,AT12,"{2: 2, 3: 1, 4: 0}"
2761,Final Exam,"[0, 1, 2, 1, 0]"
2762,Prior Assessment Test,"[0, 0, 0, 0, 0]"
2762,6,{}
2762,AT20,{4: 2}
2762,AT17,"{0: 1, 1: 1, 3: 1}"
2762,AT18,"{1: 2, 2: 1, 3: 2}"
2762,2,{}
2762,1,{}
2762,1,{}
2762,1,{}
2762,Final Exam,"[2, 2, 2, 2, 2]"
2763,Prior Assessment Test,"[0, 0, 0, 0, 1]"
2763,AT18,"{1: 2, 2: 1, 3: 1}"
2763,9,{}
2763,AT17,"{0: 2, 1: 2, 3: 2}"
2763,10,{}
2763,10,{}
2763,10,{}
2763,10,{}
2763,AT12,"{2: 2, 3: 2, 4: 2}"
2763,Final Exam,"[2, 2, 2, 2, 2]"
2764,Prior Assessment Test,"[0, 0, 0, 0, 0]"
2764,AT12,"{2: 0, 3: 1, 4: 0}"
2764,AT17,"{0: 1, 1: 1, 3: 1}"
2764,AT12,"{2: 0, 3: 1, 4: 0}"
2764,AT17,"{0: 2, 1: 2, 3: 2}"
2764,AT12,"{2: 1, 3: 2, 4: 0}"
2764,AT12,"{2: 2, 3: 2, 4: 1}"
2764,6,{}
2764,AT12,"{2: 2, 3: 2, 4: 2}"
2764,Final Exam,"[2, 2, 2, 2, 2]"
2765,Prior Assessment Test,"[0, 0, 0, 1, 0]"
2765,AT12,"{2: 0, 3: 1, 4: 0}"
2765,AT12,"{2: 0, 3: 2, 4: 1}"
2765,AT20,{4: 2}
2765,5,{}
2765,1,{}
2765,AT19,"{0: 2, 1: 2}"
2765,AT16,{2: 2}
2765,Final Exam,"[2, 2, 2, 2, 2]"
2766,Prior Assessment Test,"[0, 0, 0, 0, 0]"
2766,AT17,"{0: 2, 1: 1, 3: 2}"
2766,5,{}
2766,5,{}
2766,AT12,"{2: 1, 3: 2, 4: 0}"
2766,AT18,"{1: 2, 2: 2, 3: 2}"
2766,10,{}
2766,10,{}
2766,AT14,{4: 2}
2766,Final Exam,"[2, 2, 2, 2, 2]"
2767,Prior Assessment Test,"[0, 0, 1, 1, 0]"
2767,AT17,"{0: 0, 1: 0, 3: 1}"
2767,AT14,{4: 0}
2767,AT18,"{1: 0, 2: 1, 3: 1}"
2767,AT18,"{1: 1, 2: 1, 3: 2}"
2767,8,{}
2767,AT19,"{0: 0, 1: 1}"
2767,AT19,"{0: 0, 1: 2}"
2767,AT16,{2: 2}
2767,Final Exam,"[0, 2, 2, 2, 0]"
2768,Prior Assessment Test,"[0, 0, 0, 0, 0]"
2768,AT18,"{1: 2, 2: 2, 3: 2}"
2768,3,{}
2768,3,{}
2768,AT17,"{0: 2, 1: 2, 3: 2}"
2768,AT14,{4: 1}
2768,10,{}
2768,AT14,{4: 2}
2768,Final Exam,"[2, 2, 2, 2, 2]"
2769,Prior Assessment Test,"[0, 0, 1, 0, 0]"
2769,AT17,"{0: 1, 1: 1, 3: 1}"
2769,AT12,"{2: 1, 3: 2, 4: 0}"
2769,6,{}
2769,1,{}
2769,AT18,"{1: 1, 2: 1, 3: 2}"
2769,8,{}
2769,2,{}
2769,AT17,"{0: 1, 1: 1, 3: 2}"
2769,Final Exam,"[1, 1, 1, 2, 1]"
2770,Prior Assessment Test,"[0, 0, 0, 1, 1]"
2770,AT12,"{2: 0, 3: 1, 4: 1}"
2770,AT12,"{2: 1, 3: 1, 4: 1}"
2770,AT17,"{0: 0, 1: 0, 3: 1}"
2770,AT13,{1: 2}
2770,6,{}
2770,AT14,{4: 2}
2770,AT18,"{1: 2, 2: 2, 3: 2}"
2770,AT17,"{0: 2, 1: 2, 3: 2}"
2770,Final Exam,"[2, 2, 2, 2, 2]"
2771,Prior Assessment Test,"[0, 0, 2, 1, 0]"
2771,AT17,"{0: 1, 1: 1, 3: 2}"
2771,6,{}
2771,AT19,"{0: 2, 1: 2}"
2771,6,{}
2771,AT12,"{2: 2, 3: 2, 4: 2}"
2771,Final Exam,"[2, 2, 2, 2, 2]"
2772,Prior Assessment Test,"[0, 0, 1, 0, 0]"
2772,AT12,"{2: 2, 3: 2, 4: 2}"
2772,AT19,"{0: 1, 1: 1}"
2772,AT17,"{0: 2, 1: 1, 3: 2}"
2772,5,{}
2772,AT13,{1: 2}
2772,Final Exam,"[2, 2, 2, 2, 2]"
2773,Prior Assessment Test,"[0, 0, 0, 0, 0]"
2773,AT15,{2: 0}
2773,AT18,"{1: 2, 2: 2, 3: 2}"
2773,AT17,"{0: 2, 1: 2, 3: 2}"
2773,AT14,{4: 0}
2773,6,{}
2773,AT12,"{2: 2, 3: 2, 4: 1}"
2773,AT14,{4: 2}
2773,Final Exam,"[2, 2, 2, 2, 2]"
2774,Prior Assessment Test,"[1, 0, 0, 0, 0]"
2774,6,{}
2774,AT12,"{2: 1, 3: 1, 4: 2}"
2774,AT17,"{0: 1, 1: 0, 3: 1}"
2774,AT18,"{1: 0, 2: 2, 3: 1}"
2774,AT17,"{0: 2, 1: 1, 3: 2}"
2774,5,{}
2774,AT13,{1: 2}
2774,Final Exam,"[2, 2, 2, 2, 2]"
2775,Prior Assessment Test,"[0, 0, 0, 0, 0]"
2775,AT19,"{0: 0, 1: 0}"
2775,AT12,"{2: 0, 3: 0, 4: 0}"
2775,AT17,"{0: 0, 1: 1, 3: 2}"
2775,AT19,"{0: 0, 1: 1}"
2775,AT17,"{0: 0, 1: 1, 3: 2}"
2775,AT12,"{2: 1, 3: 2, 4: 1}"
2775,10,{}
2775,AT12,"{2: 2, 3: 2, 4: 2}"
2775,Final Exam,"[0, 1, 2, 2, 2]"
2776,Prior Assessment Test,"[1, 0, 0, 1, 0]"
2776,AT17,"{0: 1, 1: 1, 3: 2}"
2776,AT17,"{0: 2, 1: 2, 3: 2}"
2776,10,{}
2776,AT12,"{2: 2, 3: 2, 4: 2}"
2776,Final Exam,"[2, 2, 2, 2, 2]"
2777,Prior Assessment Test,"[0, 1, 0, 0, 0]"
