Student_ID,Action_Types,Cur_Proficiency
3027,Prior Assessment Test,"[1, 0, 0, 0, 1]"
3027,7,{}
3027,AT17,{0: 2}
3027,3,{}
3027,2,{}
3027,AT13,"{1: 2, 3: 0}"
3027,9,{}
3027,AT12,{4: 2}
3027,AT20,"{2: 2, 3: 0}"
3027,Final Exam,"[2, 2, 2, 0, 2]"
3028,Prior Assessment Test,"[0, 0, 0, 0, 0]"
3028,AT15,{0: 2}
3028,AT18,"{1: 0, 4: 0}"
3028,AT20,"{2: 0, 3: 0}"
3028,AT13,"{1: 1, 3: 1}"
3028,2,{}
3028,3,{}
3028,AT20,"{2: 2, 3: 1}"
3028,AT18,"{1: 2, 4: 1}"
3028,Final Exam,"[2, 2, 2, 1, 1]"
3029,Prior Assessment Test,"[0, 0, 0, 0, 0]"
3029,2,{}
3029,AT19,{3: 1}
3029,5,{}
3029,10,{}
3029,9,{}
3029,8,{}
3029,AT19,{3: 2}
3029,AT17,{0: 2}
3029,Final Exam,"[2, 0, 0, 2, 0]"
3030,Prior Assessment Test,"[0, 0, 0, 0, 0]"
3030,AT15,{0: 0}
3030,8,{}
3030,AT18,"{1: 1, 4: 1}"
3030,3,{}
3030,AT13,"{1: 2, 3: 2}"
3030,9,{}
3030,1,{}
3030,9,{}
3030,Final Exam,"[2, 2, 2, 2, 2]"
3031,Prior Assessment Test,"[0, 0, 0, 0, 0]"
3031,2,{}
3031,6,{}
3031,AT13,"{1: 1, 3: 0}"
3031,AT11,{3: 0}
3031,5,{}
3031,9,{}
3031,9,{}
3031,8,{}
3031,Final Exam,"[0, 1, 2, 0, 0]"
3032,Prior Assessment Test,"[0, 0, 0, 0, 0]"
3032,AT18,"{1: 2, 4: 2}"
3032,5,{}
3032,5,{}
3032,8,{}
3032,5,{}
3032,AT20,"{2: 2, 3: 2}"
3032,5,{}
3032,AT17,{0: 2}
3032,Final Exam,"[2, 2, 2, 2, 2]"
3033,Prior Assessment Test,"[0, 0, 0, 0, 0]"
3033,5,{}
3033,5,{}
3033,3,{}
3033,2,{}
3033,9,{}
3033,AT11,{3: 1}
3033,AT18,"{1: 2, 4: 2}"
3033,5,{}
3033,Final Exam,"[2, 2, 2, 2, 2]"
3034,Prior Assessment Test,"[1, 0, 1, 0, 0]"
3034,7,{}
3034,1,{}
3034,AT20,"{2: 2, 3: 0}"
3034,5,{}
3034,AT18,"{1: 1, 4: 2}"
3034,5,{}
3034,AT13,"{1: 1, 3: 1}"
3034,AT13,"{1: 1, 3: 1}"
3034,Final Exam,"[2, 1, 2, 1, 2]"
3035,Prior Assessment Test,"[0, 0, 0, 0, 1]"
3035,2,{}
3035,AT20,"{2: 1, 3: 1}"
3035,1,{}
3035,2,{}
3035,AT20,"{2: 1, 3: 2}"
3035,1,{}
3035,AT17,{0: 2}
3035,AT20,"{2: 1, 3: 2}"
3035,Final Exam,"[2, 0, 1, 2, 1]"
3036,Prior Assessment Test,"[0, 1, 0, 1, 0]"
3036,5,{}
3036,2,{}
3036,AT12,{4: 0}
3036,AT18,"{1: 2, 4: 2}"
3036,AT20,"{2: 1, 3: 2}"
3036,AT17,{0: 2}
3036,2,{}
3036,AT20,"{2: 2, 3: 2}"
3036,Final Exam,"[2, 2, 2, 2, 2]"
3037,Prior Assessment Test,"[0, 0, 0, 1, 0]"
3037,AT20,"{2: 2, 3: 2}"
3037,7,{}
3037,AT17,{0: 2}
3037,3,{}
3037,3,{}
3037,3,{}
3037,AT18,"{1: 2, 4: 2}"
3037,Final Exam,"[2, 2, 2, 2, 2]"
3038,Prior Assessment Test,"[0, 0, 0, 0, 0]"
3038,3,{}
3038,7,{}
3038,5,{}
3038,2,{}
3038,AT13,"{1: 2, 3: 2}"
3038,2,{}
3038,5,{}
3038,AT12,{4: 2}
3038,Final Exam,"[2, 2, 2, 2, 2]"
3039,Prior Assessment Test,"[0, 0, 0, 0, 0]"
3039,7,{}
3039,7,{}
3039,AT18,"{1: 1, 4: 1}"
3039,9,{}
3039,8,{}
3039,AT13,"{1: 1, 3: 1}"
3039,10,{}
3039,8,{}
3039,Final Exam,"[1, 2, 2, 1, 1]"
3040,Prior Assessment Test,"[2, 0, 0, 1, 0]"
3040,3,{}
3040,5,{}
3040,AT20,"{2: 0, 3: 2}"
3040,2,{}
3040,AT20,"{2: 1, 3: 2}"
3040,AT18,"{1: 0, 4: 1}"
3040,AT16,{1: 0}
3040,AT20,"{2: 1, 3: 2}"
3040,Final Exam,"[2, 0, 1, 2, 1]"
3041,Prior Assessment Test,"[0, 0, 0, 0, 1]"
3041,AT18,"{1: 0, 4: 1}"
3041,AT18,"{1: 1, 4: 1}"
3041,AT14,{3: 0}
3041,9,{}
3041,AT13,"{1: 1, 3: 0}"
3041,10,{}
3041,AT18,"{1: 2, 4: 2}"
3041,AT20,"{2: 0, 3: 0}"
3041,Final Exam,"[1, 2, 0, 0, 2]"
3042,Prior Assessment Test,"[0, 1, 0, 0, 1]"
3042,1,{}
3042,AT18,"{1: 2, 4: 2}"
3042,9,{}
3042,AT20,"{2: 0, 3: 0}"
3042,8,{}
3042,AT17,{0: 1}
3042,AT20,"{2: 1, 3: 2}"
3042,AT15,{0: 2}
3042,Final Exam,"[2, 2, 1, 2, 2]"
3043,Prior Assessment Test,"[0, 0, 0, 0, 0]"
3043,8,{}
3043,10,{}
3043,5,{}
3043,9,{}
3043,8,{}
3043,8,{}
3043,2,{}
3043,8,{}
3043,Final Exam,"[0, 1, 1, 2, 0]"
3044,Prior Assessment Test,"[1, 1, 0, 0, 0]"
3044,1,{}
3044,2,{}
3044,AT13,"{1: 2, 3: 1}"
3044,AT18,"{1: 2, 4: 2}"
3044,8,{}
3044,5,{}
3044,AT20,"{2: 1, 3: 2}"
3044,AT20,"{2: 1, 3: 2}"
3044,Final Exam,"[2, 2, 1, 2, 2]"
3045,Prior Assessment Test,"[0, 0, 0, 0, 1]"
3045,2,{}
3045,AT18,"{1: 2, 4: 2}"
3045,10,{}
3045,AT15,{0: 2}
3045,8,{}
3045,8,{}
3045,8,{}
3045,8,{}
3045,Final Exam,"[2, 2, 2, 2, 2]"
3046,Prior Assessment Test,"[0, 0, 0, 0, 0]"
3046,6,{}
3046,6,{}
3046,2,{}
3046,AT13,"{1: 2, 3: 0}"
3046,5,{}
3046,5,{}
3046,5,{}
3046,5,{}
3046,Final Exam,"[2, 2, 2, 2, 0]"
3047,Prior Assessment Test,"[0, 0, 0, 0, 0]"
3047,3,{}
3047,AT18,"{1: 2, 4: 2}"
3047,1,{}
3047,AT20,"{2: 0, 3: 2}"
3047,AT17,{0: 2}
3047,8,{}
3047,8,{}
3047,9,{}
3047,Final Exam,"[2, 2, 2, 2, 2]"
3048,Prior Assessment Test,"[1, 0, 0, 0, 0]"
3048,7,{}
3048,7,{}
3048,AT20,"{2: 2, 3: 1}"
3048,AT13,"{1: 2, 3: 2}"
3048,7,{}
3048,AT17,{0: 2}
3048,7,{}
3048,AT18,"{1: 2, 4: 2}"
3048,Final Exam,"[2, 2, 2, 2, 2]"
3049,Prior Assessment Test,"[1, 0, 0, 1, 0]"
3049,8,{}
3049,6,{}
3049,AT20,"{2: 2, 3: 2}"
3049,3,{}
3049,AT18,"{1: 2, 4: 2}"
3049,6,{}
3049,AT15,{0: 2}
3049,Final Exam,"[2, 2, 2, 2, 2]"
3050,Prior Assessment Test,"[1, 1, 0, 0, 0]"
3050,7,{}
3050,8,{}
3050,AT19,{3: 1}
3050,AT12,{4: 1}
3050,AT12,{4: 2}
3050,AT16,{1: 1}
3050,AT13,"{1: 1, 3: 1}"
3050,AT20,"{2: 2, 3: 1}"
3050,Final Exam,"[1, 1, 2, 1, 2]"
3051,Prior Assessment Test,"[0, 0, 0, 0, 0]"
3051,2,{}
3051,2,{}
3051,AT13,"{1: 1, 3: 0}"
3051,10,{}
3051,2,{}
3051,AT12,{4: 1}
3051,2,{}
3051,3,{}
3051,Final Exam,"[0, 2, 2, 0, 2]"
3052,Prior Assessment Test,"[0, 0, 0, 2, 1]"
3052,AT18,"{1: 0, 4: 1}"
3052,AT14,{3: 2}
3052,10,{}
3052,2,{}
3052,9,{}
3052,AT18,"{1: 2, 4: 1}"
3052,AT12,{4: 2}
3052,AT15,{0: 2}
3052,Final Exam,"[2, 2, 2, 2, 2]"
3053,Prior Assessment Test,"[0, 0, 0, 0, 0]"
3053,2,{}
3053,AT15,{0: 2}
3053,AT12,{4: 0}
3053,9,{}
3053,2,{}
3053,2,{}
3053,2,{}
3053,3,{}
3053,Final Exam,"[2, 2, 2, 0, 1]"
3054,Prior Assessment Test,"[0, 1, 0, 1, 0]"
3054,7,{}
3054,10,{}
3054,8,{}
3054,AT14,{3: 1}
3054,AT20,"{2: 1, 3: 2}"
3054,AT18,"{1: 1, 4: 1}"
3054,AT20,"{2: 2, 3: 2}"
3054,AT12,{4: 1}
3054,Final Exam,"[0, 1, 2, 2, 1]"
3055,Prior Assessment Test,"[1, 0, 0, 1, 0]"
3055,2,{}
3055,9,{}
3055,10,{}
3055,8,{}
3055,8,{}
3055,AT18,"{1: 2, 4: 1}"
3055,AT19,{3: 2}
3055,AT18,"{1: 2, 4: 2}"
3055,Final Exam,"[1, 2, 2, 2, 2]"
3056,Prior Assessment Test,"[0, 0, 0, 1, 0]"
3056,9,{}
3056,AT13,"{1: 0, 3: 2}"
3056,2,{}
3056,AT18,"{1: 1, 4: 1}"
3056,AT12,{4: 1}
3056,10,{}
3056,AT12,{4: 2}
3056,AT16,{1: 2}
3056,Final Exam,"[0, 2, 0, 2, 2]"
3057,Prior Assessment Test,"[1, 1, 0, 1, 0]"
3057,2,{}
3057,AT14,{3: 2}
3057,9,{}
3057,9,{}
3057,2,{}
3057,AT17,{0: 2}
3057,AT16,{1: 2}
3057,AT20,"{2: 2, 3: 2}"
3057,Final Exam,"[2, 2, 2, 2, 0]"
3058,Prior Assessment Test,"[0, 0, 0, 0, 0]"
3058,6,{}
3058,AT13,"{1: 2, 3: 1}"
3058,5,{}
3058,9,{}
3058,AT15,{0: 2}
3058,AT20,"{2: 2, 3: 2}"
3058,AT12,{4: 0}
3058,AT18,"{1: 2, 4: 0}"
3058,Final Exam,"[2, 2, 2, 2, 0]"
3059,Prior Assessment Test,"[0, 0, 0, 0, 0]"
3059,AT20,"{2: 0, 3: 0}"
3059,7,{}
3059,AT17,{0: 1}
3059,3,{}
3059,3,{}
3059,AT18,"{1: 0, 4: 2}"
3059,8,{}
3059,AT20,"{2: 2, 3: 2}"
3059,Final Exam,"[1, 0, 2, 2, 2]"
3060,Prior Assessment Test,"[0, 1, 0, 2, 0]"
3060,5,{}
3060,AT13,"{1: 1, 3: 2}"
3060,1,{}
3060,AT15,{0: 2}
3060,3,{}
3060,AT20,"{2: 2, 3: 2}"
3060,AT18,"{1: 2, 4: 2}"
3060,Final Exam,"[2, 2, 2, 2, 2]"
3061,Prior Assessment Test,"[0, 0, 0, 0, 0]"
3061,AT13,"{1: 1, 3: 0}"
3061,8,{}
3061,AT13,"{1: 1, 3: 2}"
3061,2,{}
3061,3,{}
3061,6,{}
3061,9,{}
3061,AT15,{0: 0}
3061,Final Exam,"[0, 2, 2, 2, 0]"
3062,Prior Assessment Test,"[0, 0, 0, 0, 1]"
3062,AT13,"{1: 2, 3: 2}"
3062,1,{}
3062,AT20,"{2: 0, 3: 2}"
3062,10,{}
3062,7,{}
3062,7,{}
3062,3,{}
3062,AT15,{0: 2}
3062,Final Exam,"[2, 2, 0, 2, 2]"
3063,Prior Assessment Test,"[0, 0, 0, 1, 0]"
3063,AT12,{4: 1}
3063,7,{}
3063,2,{}
3063,AT13,"{1: 2, 3: 2}"
3063,AT15,{0: 2}
3063,9,{}
3063,3,{}
3063,AT12,{4: 2}
3063,Final Exam,"[2, 2, 2, 2, 2]"
3064,Prior Assessment Test,"[0, 0, 0, 0, 0]"
3064,6,{}
3064,6,{}
3064,AT15,{0: 2}
3064,AT13,"{1: 2, 3: 1}"
3064,8,{}
3064,8,{}
3064,7,{}
3064,7,{}
3064,Final Exam,"[2, 2, 2, 2, 2]"
3065,Prior Assessment Test,"[1, 0, 0, 0, 0]"
3065,AT20,"{2: 0, 3: 1}"
3065,10,{}
3065,5,{}
3065,6,{}
3065,AT20,"{2: 0, 3: 2}"
3065,10,{}
3065,AT17,{0: 2}
3065,AT16,{1: 2}
3065,Final Exam,"[2, 2, 0, 2, 0]"
3066,Prior Assessment Test,"[0, 0, 0, 0, 0]"
3066,2,{}
3066,2,{}
3066,9,{}
3066,AT17,{0: 1}
3066,AT18,"{1: 1, 4: 1}"
3066,AT20,"{2: 2, 3: 0}"
3066,AT18,"{1: 2, 4: 1}"
3066,5,{}
3066,Final Exam,"[1, 2, 2, 1, 1]"
3067,Prior Assessment Test,"[0, 0, 0, 0, 0]"
3067,5,{}
3067,3,{}
3067,5,{}
3067,3,{}
3067,7,{}
3067,2,{}
3067,AT14,{3: 1}
3067,6,{}
3067,Final Exam,"[2, 2, 2, 1, 2]"
3068,Prior Assessment Test,"[0, 0, 1, 1, 0]"
3068,AT12,{4: 2}
3068,AT13,"{1: 1, 3: 2}"
3068,6,{}
3068,10,{}
3068,AT20,"{2: 1, 3: 2}"
3068,2,{}
3068,10,{}
3068,AT15,{0: 2}
3068,Final Exam,"[2, 2, 2, 2, 2]"
3069,Prior Assessment Test,"[1, 0, 0, 1, 1]"
3069,7,{}
3069,1,{}
3069,AT19,{3: 2}
3069,AT15,{0: 1}
3069,6,{}
3069,AT16,{1: 2}
3069,AT15,{0: 2}
3069,AT20,"{2: 0, 3: 2}"
3069,Final Exam,"[2, 2, 0, 2, 1]"
3070,Prior Assessment Test,"[0, 0, 0, 0, 0]"
3070,AT12,{4: 1}
3070,10,{}
3070,7,{}
3070,5,{}
3070,AT20,"{2: 0, 3: 2}"
3070,6,{}
3070,AT18,"{1: 2, 4: 2}"
3070,AT15,{0: 2}
3070,Final Exam,"[2, 2, 0, 2, 2]"
3071,Prior Assessment Test,"[0, 0, 0, 0, 1]"
3071,AT12,{4: 2}
3071,2,{}
3071,AT13,"{1: 2, 3: 1}"
3071,8,{}
3071,AT20,"{2: 2, 3: 2}"
3071,1,{}
3071,AT15,{0: 2}
3071,Final Exam,"[2, 2, 2, 2, 2]"
3072,Prior Assessment Test,"[0, 1, 0, 0, 1]"
3072,8,{}
3072,2,{}
3072,AT18,"{1: 2, 4: 2}"
3072,5,{}
3072,AT20,"{2: 1, 3: 2}"
3072,AT15,{0: 2}
3072,AT20,"{2: 1, 3: 2}"
3072,AT20,"{2: 1, 3: 2}"
3072,Final Exam,"[2, 2, 1, 2, 2]"
3073,Prior Assessment Test,"[0, 0, 0, 0, 0]"
3073,8,{}
3073,9,{}
3073,AT13,"{1: 1, 3: 2}"
3073,AT12,{4: 2}
3073,2,{}
3073,10,{}
3073,10,{}
3073,2,{}
3073,Final Exam,"[2, 2, 2, 2, 2]"
3074,Prior Assessment Test,"[0, 0, 0, 0, 0]"
3074,3,{}
3074,5,{}
3074,5,{}
3074,9,{}
3074,3,{}
3074,AT12,{4: 2}
3074,AT13,"{1: 2, 3: 2}"
3074,9,{}
3074,Final Exam,"[1, 2, 2, 2, 2]"
3075,Prior Assessment Test,"[1, 0, 0, 0, 0]"
3075,8,{}
3075,2,{}
3075,9,{}
3075,2,{}
3075,AT20,"{2: 2, 3: 2}"
3075,3,{}
3075,AT18,"{1: 2, 4: 0}"
3075,AT18,"{1: 2, 4: 2}"
3075,Final Exam,"[1, 2, 2, 2, 2]"
3076,Prior Assessment Test,"[0, 0, 0, 0, 0]"
3076,10,{}
3076,8,{}
3076,3,{}
3076,5,{}
3076,5,{}
3076,1,{}
3076,8,{}
3076,AT15,{0: 2}
3076,Final Exam,"[2, 2, 2, 2, 2]"
3077,Prior Assessment Test,"[0, 0, 0, 0, 1]"
3077,AT18,"{1: 1, 4: 2}"
3077,8,{}
3077,2,{}
3077,5,{}
3077,5,{}
3077,2,{}
3077,5,{}
3077,AT13,"{1: 1, 3: 2}"
3077,Final Exam,"[2, 1, 2, 2, 2]"
3078,Prior Assessment Test,"[0, 0, 1, 0, 0]"
3078,2,{}
3078,AT20,"{2: 2, 3: 1}"
3078,AT13,"{1: 2, 3: 2}"
3078,AT18,"{1: 2, 4: 2}"
3078,1,{}
3078,AT17,{0: 2}
3078,Final Exam,"[2, 2, 2, 2, 2]"
3079,Prior Assessment Test,"[0, 0, 0, 0, 0]"
3079,8,{}
3079,2,{}
3079,AT12,{4: 1}
3079,5,{}
3079,5,{}
3079,10,{}
3079,AT12,{4: 2}
3079,AT20,"{2: 2, 3: 2}"
3079,Final Exam,"[2, 2, 2, 2, 2]"
3080,Prior Assessment Test,"[0, 0, 0, 1, 1]"
3080,AT18,"{1: 2, 4: 2}"
3080,AT17,{0: 2}
3080,8,{}
3080,AT20,"{2: 1, 3: 2}"
3080,2,{}
3080,9,{}
3080,AT20,"{2: 2, 3: 2}"
3080,Final Exam,"[2, 2, 2, 2, 2]"
3081,Prior Assessment Test,"[0, 0, 1, 1, 0]"
3081,7,{}
3081,AT18,"{1: 2, 4: 2}"
3081,5,{}
3081,8,{}
3081,AT20,"{2: 2, 3: 2}"
3081,AT17,{0: 2}
3081,Final Exam,"[2, 2, 2, 2, 2]"
3082,Prior Assessment Test,"[1, 0, 0, 1, 0]"
3082,AT18,"{1: 1, 4: 0}"
3082,AT18,"{1: 2, 4: 1}"
3082,AT12,{4: 2}
3082,9,{}
3082,8,{}
3082,AT20,"{2: 0, 3: 2}"
3082,AT20,"{2: 2, 3: 2}"
3082,AT17,{0: 1}
3082,Final Exam,"[1, 2, 2, 2, 2]"
3083,Prior Assessment Test,"[1, 0, 1, 0, 0]"
3083,AT13,"{1: 0, 3: 0}"
3083,AT13,"{1: 0, 3: 0}"
3083,3,{}
3083,2,{}
3083,2,{}
3083,3,{}
3083,AT18,"{1: 2, 4: 2}"
3083,AT20,"{2: 2, 3: 0}"
3083,Final Exam,"[1, 2, 2, 0, 2]"
3084,Prior Assessment Test,"[0, 0, 0, 0, 0]"
3084,5,{}
3084,7,{}
3084,6,{}
3084,AT18,"{1: 2, 4: 2}"
3084,5,{}
3084,8,{}
3084,5,{}
3084,AT20,"{2: 2, 3: 2}"
3084,Final Exam,"[2, 2, 2, 2, 2]"
3085,Prior Assessment Test,"[0, 0, 0, 0, 0]"
3085,5,{}
3085,AT13,"{1: 1, 3: 2}"
3085,2,{}
3085,3,{}
3085,3,{}
3085,AT20,"{2: 2, 3: 2}"
3085,7,{}
3085,AT18,"{1: 2, 4: 2}"
3085,Final Exam,"[0, 2, 2, 2, 2]"
3086,Prior Assessment Test,"[0, 1, 0, 0, 0]"
3086,AT18,"{1: 2, 4: 0}"
3086,7,{}
3086,AT12,{4: 2}
3086,8,{}
3086,1,{}
3086,8,{}
3086,AT20,"{2: 2, 3: 2}"
3086,AT15,{0: 2}
3086,Final Exam,"[2, 2, 2, 2, 2]"
3087,Prior Assessment Test,"[0, 0, 2, 0, 0]"
3087,10,{}
3087,AT17,{0: 2}
3087,AT11,{3: 1}
3087,AT20,"{2: 2, 3: 2}"
3087,3,{}
3087,AT18,"{1: 2, 4: 0}"
3087,AT12,{4: 2}
3087,Final Exam,"[2, 2, 2, 2, 2]"
3088,Prior Assessment Test,"[0, 0, 0, 0, 1]"
3088,5,{}
3088,AT19,{3: 2}
3088,2,{}
3088,3,{}
3088,AT18,"{1: 1, 4: 2}"
3088,2,{}
3088,AT15,{0: 2}
3088,AT16,{1: 2}
3088,Final Exam,"[2, 2, 2, 2, 2]"
3089,Prior Assessment Test,"[0, 0, 1, 1, 0]"
3089,AT14,{3: 1}
3089,8,{}
3089,AT13,"{1: 0, 3: 2}"
3089,3,{}
3089,2,{}
3089,AT17,{0: 1}
3089,AT12,{4: 2}
3089,AT20,"{2: 2, 3: 2}"
3089,Final Exam,"[1, 2, 2, 2, 2]"
3090,Prior Assessment Test,"[0, 0, 1, 0, 0]"
3090,AT12,{4: 0}
3090,AT13,"{1: 1, 3: 1}"
3090,10,{}
3090,7,{}
3090,AT13,"{1: 2, 3: 2}"
3090,9,{}
3090,AT18,"{1: 2, 4: 1}"
3090,AT15,{0: 0}
3090,Final Exam,"[0, 2, 1, 2, 1]"
3091,Prior Assessment Test,"[0, 0, 1, 0, 0]"
3091,5,{}
3091,5,{}
3091,AT18,"{1: 0, 4: 0}"
3091,AT13,"{1: 2, 3: 2}"
3091,7,{}
3091,AT12,{4: 2}
3091,AT15,{0: 2}
3091,AT20,"{2: 2, 3: 2}"
3091,Final Exam,"[2, 2, 2, 2, 2]"
3092,Prior Assessment Test,"[0, 0, 0, 0, 0]"
3092,6,{}
3092,7,{}
3092,8,{}
3092,5,{}
3092,3,{}
3092,AT12,{4: 2}
3092,AT13,"{1: 2, 3: 2}"
3092,AT20,"{2: 2, 3: 2}"
3092,Final Exam,"[1, 2, 2, 2, 2]"
3093,Prior Assessment Test,"[0, 1, 0, 0, 0]"
3093,8,{}
3093,3,{}
3093,AT20,"{2: 0, 3: 2}"
3093,7,{}
3093,9,{}
3093,7,{}
3093,AT18,"{1: 1, 4: 2}"
3093,AT18,"{1: 2, 4: 2}"
3093,Final Exam,"[0, 2, 1, 2, 2]"
3094,Prior Assessment Test,"[1, 1, 0, 0, 0]"
3094,8,{}
3094,8,{}
3094,2,{}
3094,2,{}
3094,2,{}
3094,2,{}
3094,AT16,{1: 2}
3094,AT17,{0: 1}
3094,Final Exam,"[1, 2, 2, 2, 0]"
3095,Prior Assessment Test,"[0, 0, 1, 0, 0]"
3095,7,{}
3095,9,{}
3095,AT14,{3: 2}
3095,2,{}
3095,AT15,{0: 0}
3095,AT15,{0: 2}
3095,AT18,"{1: 2, 4: 1}"
3095,AT20,"{2: 2, 3: 2}"
3095,Final Exam,"[2, 2, 2, 2, 1]"
3096,Prior Assessment Test,"[0, 0, 0, 1, 0]"
3096,2,{}
3096,9,{}
3096,AT13,"{1: 1, 3: 2}"
3096,7,{}
3096,2,{}
3096,7,{}
3096,10,{}
3096,AT12,{4: 1}
3096,Final Exam,"[0, 2, 2, 2, 1]"
3097,Prior Assessment Test,"[0, 0, 0, 0, 0]"
3097,5,{}
3097,3,{}
3097,7,{}
3097,AT13,"{1: 0, 3: 1}"
3097,9,{}
3097,AT11,{3: 2}
3097,2,{}
3097,AT17,{0: 1}
3097,Final Exam,"[1, 1, 1, 2, 0]"
3098,Prior Assessment Test,"[1, 0, 0, 0, 0]"
3098,2,{}
3098,AT15,{0: 2}
3098,3,{}
3098,AT14,{3: 2}
3098,AT18,"{1: 0, 4: 1}"
3098,AT20,"{2: 1, 3: 2}"
3098,AT20,"{2: 2, 3: 2}"
3098,AT18,"{1: 0, 4: 1}"
3098,Final Exam,"[2, 0, 2, 2, 1]"
3099,Prior Assessment Test,"[0, 0, 2, 0, 0]"
3099,3,{}
3099,AT18,"{1: 1, 4: 2}"
3099,10,{}
3099,AT13,"{1: 2, 3: 1}"
3099,5,{}
3099,AT15,{0: 1}
3099,AT17,{0: 1}
3099,AT15,{0: 2}
3099,Final Exam,"[2, 2, 2, 1, 2]"
3100,Prior Assessment Test,"[0, 0, 0, 0, 0]"
3100,5,{}
3100,AT18,"{1: 1, 4: 0}"
3100,6,{}
3100,3,{}
3100,6,{}
3100,AT13,"{1: 2, 3: 0}"
3100,AT17,{0: 1}
3100,AT12,{4: 2}
3100,Final Exam,"[1, 2, 0, 0, 2]"
3101,Prior Assessment Test,"[0, 0, 0, 1, 0]"
3101,AT15,{0: 2}
3101,3,{}
3101,AT13,"{1: 2, 3: 1}"
3101,8,{}
3101,AT19,{3: 2}
3101,9,{}
3101,AT20,"{2: 2, 3: 2}"
3101,AT12,{4: 2}
3101,Final Exam,"[2, 2, 2, 2, 2]"
3102,Prior Assessment Test,"[0, 0, 0, 0, 1]"
3102,5,{}
3102,10,{}
3102,AT17,{0: 2}
3102,AT18,"{1: 2, 4: 1}"
3102,AT20,"{2: 2, 3: 2}"
3102,3,{}
3102,7,{}
3102,AT12,{4: 2}
3102,Final Exam,"[2, 2, 2, 2, 2]"
3103,Prior Assessment Test,"[0, 0, 0, 1, 0]"
3103,6,{}
3103,5,{}
3103,5,{}
3103,2,{}
3103,3,{}
3103,AT18,"{1: 1, 4: 1}"
3103,2,{}
3103,AT13,"{1: 2, 3: 2}"
3103,Final Exam,"[2, 2, 2, 2, 1]"
3104,Prior Assessment Test,"[0, 0, 0, 0, 0]"
3104,AT14,{3: 1}
3104,8,{}
3104,AT15,{0: 0}
3104,7,{}
3104,AT14,{3: 2}
3104,AT18,"{1: 0, 4: 0}"
3104,9,{}
3104,AT20,"{2: 2, 3: 2}"
3104,Final Exam,"[0, 0, 2, 2, 0]"
3105,Prior Assessment Test,"[0, 0, 0, 0, 0]"
3105,AT20,"{2: 0, 3: 0}"
3105,AT13,"{1: 1, 3: 2}"
3105,AT18,"{1: 2, 4: 0}"
3105,5,{}
3105,7,{}
3105,9,{}
3105,9,{}
3105,AT17,{0: 2}
3105,Final Exam,"[2, 2, 2, 2, 2]"
3106,Prior Assessment Test,"[0, 0, 0, 0, 1]"
3106,AT20,"{2: 1, 3: 1}"
3106,5,{}
3106,AT13,"{1: 0, 3: 2}"
3106,9,{}
3106,6,{}
3106,2,{}
3106,AT20,"{2: 2, 3: 2}"
3106,AT18,"{1: 0, 4: 1}"
3106,Final Exam,"[2, 0, 2, 2, 1]"
3107,Prior Assessment Test,"[0, 0, 0, 0, 0]"
3107,AT18,"{1: 1, 4: 1}"
3107,AT13,"{1: 2, 3: 1}"
3107,5,{}
3107,AT20,"{2: 1, 3: 2}"
3107,3,{}
3107,AT20,"{2: 2, 3: 2}"
3107,1,{}
3107,AT12,{4: 2}
3107,Final Exam,"[2, 2, 2, 2, 2]"
3108,Prior Assessment Test,"[0, 1, 1, 0, 1]"
3108,AT13,"{1: 1, 3: 1}"
3108,2,{}
3108,2,{}
3108,AT20,"{2: 2, 3: 1}"
3108,5,{}
3108,AT11,{3: 2}
3108,AT15,{0: 1}
3108,AT13,"{1: 1, 3: 2}"
3108,Final Exam,"[1, 1, 2, 2, 1]"
3109,Prior Assessment Test,"[0, 0, 1, 0, 0]"
3109,AT12,{4: 0}
3109,5,{}
3109,5,{}
3109,6,{}
3109,AT13,"{1: 2, 3: 2}"
3109,AT12,{4: 2}
3109,AT15,{0: 2}
3109,AT20,"{2: 2, 3: 2}"
3109,Final Exam,"[2, 2, 2, 2, 2]"
3110,Prior Assessment Test,"[1, 1, 1, 0, 0]"
3110,AT13,"{1: 2, 3: 1}"
3110,8,{}
3110,7,{}
3110,6,{}
3110,8,{}
3110,AT17,{0: 2}
3110,AT12,{4: 2}
3110,AT20,"{2: 2, 3: 2}"
3110,Final Exam,"[2, 2, 2, 2, 2]"
3111,Prior Assessment Test,"[0, 1, 0, 0, 1]"
3111,3,{}
3111,AT18,"{1: 2, 4: 2}"
3111,AT20,"{2: 0, 3: 1}"
3111,5,{}
3111,8,{}
3111,8,{}
3111,AT17,{0: 0}
3111,AT20,"{2: 1, 3: 2}"
3111,Final Exam,"[0, 2, 1, 2, 2]"
3112,Prior Assessment Test,"[0, 0, 0, 0, 0]"
3112,5,{}
3112,6,{}
3112,3,{}
3112,2,{}
3112,AT18,"{1: 2, 4: 0}"
3112,AT12,{4: 0}
3112,AT15,{0: 2}
3112,7,{}
3112,Final Exam,"[2, 2, 0, 1, 0]"
3113,Prior Assessment Test,"[0, 1, 0, 0, 1]"
3113,1,{}
3113,9,{}
3113,2,{}
3113,2,{}
3113,AT13,"{1: 1, 3: 0}"
3113,AT20,"{2: 2, 3: 1}"
3113,AT18,"{1: 2, 4: 2}"
3113,AT15,{0: 1}
3113,Final Exam,"[1, 2, 2, 1, 2]"
